"Domain","Base Domain","URL","Branch","Agency","State","Redirect","Sources","Compliant with M-15-13 and BOD 18-01","Enforces HTTPS","Strict Transport Security (HSTS)","Free of RC4/3DES and SSLv2/SSLv3","3DES","RC4","SSLv2","SSLv3","Preloaded"
"nuthetal.de","nuthetal.de","https://www.nuthetal.de","","Nuthetal","BB","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"ober-floersheim.de","ober-floersheim.de","https://www.ober-floersheim.de","","Ober-Flörsheim","RP","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"ober-hilbersheim.de","ober-hilbersheim.de","https://www.ober-hilbersheim.de","","Ober-Hilbersheim","RP","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"ober-moerlen.de","ober-moerlen.de","http://ober-moerlen.de","","Ober-Mörlen","HE","No","dotgov","No","No","No","","","","","","No"
"ober-olm.de","ober-olm.de","https://www.ober-olm.de","","Ober-Olm","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"ober-ramstadt.de","ober-ramstadt.de","http://ober-ramstadt.de","","Ober-Ramstadt","HE","No","dotgov","No","No","No","","","","","","No"
"oberarnbach.de","oberarnbach.de","http://oberarnbach.de","","Oberarnbach","RP","Yes","dotgov","No","No","No","","","","","","No"
"oberasbach.de","oberasbach.de","https://www.oberasbach.de","","Oberasbach","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberaudorf.de","oberaudorf.de","https://oberaudorf.de","","Oberaudorf","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberaula.de","oberaula.de","https://www.oberaula.de","","Oberaula","HE","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberaurach.de","oberaurach.de","http://www.oberaurach.de","","Oberaurach","BY","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"oberbachheim.de","oberbachheim.de","http://oberbachheim.de","","Oberbachheim","RP","No","dotgov","No","No","No","","","","","","No"
"oberbergkirchen.de","oberbergkirchen.de","https://www.oberbergkirchen.de","","Oberbergkirchen","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberbillig.de","oberbillig.de","http://www.oberbillig.de","","Oberbillig","RP","No","dotgov","No","No","No","","","","","","No"
"oberboesa.de","oberboesa.de","http://oberboesa.de","","Oberbösa","TH","No","dotgov","No","No","No","","","","","","No"
"oberboihingen.de","oberboihingen.de","http://oberboihingen.de","","Oberboihingen","BW","No","dotgov","No","No","No","","","","","","No"
"oberbrombach.de","oberbrombach.de","http://oberbrombach.de","","Oberbrombach","RP","No","dotgov","No","No","No","","","","","","No"
"oberdachstetten.de","oberdachstetten.de","http://www.oberdachstetten.de","","Oberdachstetten","BY","No","dotgov","No","No","No","","","","","","No"
"oberderdingen.de","oberderdingen.de","https://www.oberderdingen.de","","Oberderdingen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberdiebach.de","oberdiebach.de","http://oberdiebach.de","","Oberdiebach","RP","Yes","dotgov","No","No","No","","","","","","No"
"oberding.de","oberding.de","https://www.oberding.de","","Oberding","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberdischingen.de","oberdischingen.de","https://www.oberdischingen.de","","Oberdischingen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberdolling.de","oberdolling.de","http://oberdolling.de","","Oberdolling","BY","No","dotgov","No","No","No","","","","","","No"
"oberdreis.de","oberdreis.de","https://oberdreis.de","","Oberdreis","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberduerenbach.de","oberduerenbach.de","http://oberduerenbach.de","","Oberdürenbach","RP","No","dotgov","No","No","No","","","","","","No"
"obere-aller.de","obere-aller.de","http://www.obere-aller.de","","Hötensleben","ST","No","dotgov","No","No","No","","","","","","No"
"oberekyll.de","oberekyll.de","https://www.oberekyll.de","","Schüller","RP","No","dotgov","Yes","Yes","Yes","Yes","No","No","No","No","No"
"oberelsbach-rhoen.de","oberelsbach-rhoen.de","http://oberelsbach-rhoen.de","","Oberelsbach","BY","No","dotgov","No","No","No","","","","","","No"
"obererbach.de","obererbach.de","https://obererbach.de","","Obererbach","RP","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberes-geratal.de","oberes-geratal.de","http://www.oberes-geratal.de","","Liebenstein","TH","No","dotgov","No","No","No","","","","","","No"
"oberes-schlichemtal.de","oberes-schlichemtal.de","http://oberes-schlichemtal.de","","Dautmergen","BW","No","dotgov","No","No","No","","","","","","No"
"oberfell.de","oberfell.de","http://oberfell.de","","Oberfell","RP","No","dotgov","No","No","No","","","","","","No"
"obergriesbach.de","obergriesbach.de","https://www.obergriesbach.de","","Obergriesbach","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberguenzburg.de","oberguenzburg.de","https://www.oberguenzburg.de","","Obergünzburg","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obergurig.de","obergurig.de","https://obergurig.de","","Obergurig","SN","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberhaching.de","oberhaching.de","https://www.oberhaching.de","","Oberhaching","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberhaid.de","oberhaid.de","http://www.oberhaid.de","","Oberhaid","BY","No","dotgov","No","No","No","","","","","","No"
"oberharmersbach.de","oberharmersbach.de","https://www.oberharmersbach.de","","Oberharmersbach","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberharzstadt.de","oberharzstadt.de","http://www.oberharzstadt.de","","Oberharz am Brocken","ST","No","dotgov","No","No","No","","","","","","No"
"oberhausen-nahe.de","oberhausen-nahe.de","http://oberhausen-nahe.de","","Oberhausen an der Nahe","RP","No","dotgov","No","No","No","","","","","","No"
"oberhausen-obb.de","oberhausen-obb.de","http://oberhausen-obb.de","","Oberhausen","BY","No","dotgov","No","No","No","","","","","","No"
"oberhausen-rheinhausen.de","oberhausen-rheinhausen.de","http://oberhausen-rheinhausen.de","","Oberhausen-Rheinhausen","BW","No","dotgov","No","No","No","","","","","","No"
"oberhausen-suew.de","oberhausen-suew.de","http://oberhausen-suew.de","","Oberhausen","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"oberhausen.de","oberhausen.de","https://www.oberhausen.de","","Oberhausen","NW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberheimbach.de","oberheimbach.de","http://oberheimbach.de","","Oberheimbach","RP","No","dotgov","No","No","No","","","","","","No"
"oberhof.de","oberhof.de","https://www.oberhof.de","","Oberhof","TH","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberhonnefeld.de","oberhonnefeld.de","http://oberhonnefeld.de","","Oberhonnefeld-Gierend","RP","No","dotgov","No","No","No","","","","","","No"
"oberickelsheim.de","oberickelsheim.de","https://www.oberickelsheim.de","","Oberickelsheim","BY","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberkail.de","oberkail.de","https://oberkail.de","","Oberkail","RP","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberkirch.de","oberkirch.de","https://www.oberkirch.de","","Oberkirch","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberkirn.de","oberkirn.de","http://oberkirn.de","","Oberkirn","RP","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"oberkochen.de","oberkochen.de","https://www.oberkochen.de","","Oberkochen","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberkotzau.de","oberkotzau.de","http://oberkotzau.de","","Oberkotzau","BY","No","dotgov","No","No","No","","","","","","No"
"oberkraemer.de","oberkraemer.de","https://www.oberkraemer.de","","Oberkrämer","BB","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberlangen.de","oberlangen.de","http://oberlangen.de","","Oberlangen","NI","No","dotgov","No","No","No","","","","","","No"
"oberleichtersbach.de","oberleichtersbach.de","http://www.oberleichtersbach.de","","Oberleichtersbach","BY","Yes","dotgov","No","No","No","","","","","","No"
"oberlungwitz.de","oberlungwitz.de","http://oberlungwitz.de","","Oberlungwitz","SN","No","dotgov","No","No","No","Yes","No","No","No","No","No"
"obermaiselstein.de","obermaiselstein.de","http://obermaiselstein.de","","Obermaiselstein","BY","Yes","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"obermarchtal.de","obermarchtal.de","https://www.obermarchtal.de","","Obermarchtal","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obermassfeld-grimmenthal.de","obermassfeld-grimmenthal.de","http://obermassfeld-grimmenthal.de","","Obermaßfeld-Grimmenthal","TH","No","dotgov","No","No","No","","","","","","No"
"obermeitingen.de","obermeitingen.de","http://obermeitingen.de","","Obermeitingen","BY","No","dotgov","No","No","No","","","","","","No"
"obermichelbach.de","obermichelbach.de","http://obermichelbach.de","","Obermichelbach","BY","No","dotgov","No","No","No","","","","","","No"
"obermoschel.de","obermoschel.de","http://obermoschel.de","","Obermoschel","RP","No","dotgov","No","No","No","","","","","","No"
"obernbreit.de","obernbreit.de","https://obernbreit.de","","Obernbreit","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obernburg.de","obernburg.de","https://www.obernburg.de","","Obernburg am Main","BY","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberndorf-am-lech.de","oberndorf-am-lech.de","https://oberndorf-am-lech.de","","Oberndorf am Lech","BY","No","dotgov","No","Yes","No","No","Yes","Yes","No","No","No"
"oberndorf-oste.de","oberndorf-oste.de","https://www.oberndorf-oste.de","","Oberndorf","NI","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberndorf.de","oberndorf.de","http://www.oberndorf.de","","Oberndorf am Neckar","BW","No","dotgov","No","No","No","","","","","","No"
"oberneisen.de","oberneisen.de","https://www.oberneisen.de","","Oberneisen","RP","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberneukirchen.de","oberneukirchen.de","http://oberneukirchen.de","","Oberneukirchen","BY","No","dotgov","No","No","No","","","","","","No"
"obernfeld.de","obernfeld.de","https://obernfeld.de","","Obernfeld","NI","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"obernheim.de","obernheim.de","https://www.obernheim.de","","Obernheim","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obernkirchen.de","obernkirchen.de","http://obernkirchen.de","","Obernkirchen","NI","No","dotgov","No","No","No","","","","","","No"
"obernzenn.de","obernzenn.de","http://obernzenn.de","","Obernzenn","BY","No","dotgov","No","No","No","","","","","","No"
"oberostendorf.de","oberostendorf.de","https://www.oberostendorf.de","","Oberostendorf","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberotterbach.de","oberotterbach.de","https://www.oberotterbach.de","","Oberotterbach","RP","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberottmarshausen.de","oberottmarshausen.de","http://oberottmarshausen.de","","Oberottmarshausen","BY","Yes","dotgov","No","No","No","","","","","","No"
"oberpframmern.de","oberpframmern.de","http://oberpframmern.de","","Oberpframmern","BY","Yes","dotgov","No","No","No","","","","","","No"
"oberpierscheid.de","oberpierscheid.de","http://oberpierscheid.de","","Oberpierscheid","RP","No","dotgov","No","No","No","","","","","","No"
"oberpleichfeld.de","oberpleichfeld.de","https://www.oberpleichfeld.de","","Oberpleichfeld","BY","No","dotgov","No","No","No","","","","","","No"
"oberpoering.de","oberpoering.de","http://oberpoering.de","","Oberpöring","BY","Yes","dotgov","No","No","No","","","","","","No"
"oberpruefungsamt.de","oberpruefungsamt.de","http://oberpruefungsamt.de","","Bundesministerium für Verkehr und digitale Infrastruktur","","No","dotgov","No","No","No","","","","","","No"
"oberraden.de","oberraden.de","https://oberraden.de","","Oberraden","RP","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberreichenbach-erh.de","oberreichenbach-erh.de","http://oberreichenbach-erh.de","","Oberreichenbach","BY","No","dotgov","No","No","Yes","Yes","No","No","No","No","No"
"oberreichenbach.de","oberreichenbach.de","https://www.oberreichenbach.de","","Oberreichenbach","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberreute.de","oberreute.de","https://www.oberreute.de","","Oberreute","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberried.de","oberried.de","https://oberried.de","","Oberried","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberrieden.de","oberrieden.de","https://www.oberrieden.de","","Oberrieden","BY","No","dotgov","No","No","No","","","","","","No"
"oberriexingen.de","oberriexingen.de","http://www.oberriexingen.de","","Oberriexingen","BW","No","dotgov","No","No","No","","","","","","No"
"oberrot.de","oberrot.de","https://www.oberrot.de","","Oberrot","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberroth.de","oberroth.de","https://oberroth.de","","Oberroth","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberscheidweiler.de","oberscheidweiler.de","http://oberscheidweiler.de","","Oberscheidweiler","RP","No","dotgov","No","No","No","","","","","","No"
"oberscheinfeld.de","oberscheinfeld.de","https://www.oberscheinfeld.de","","Oberscheinfeld","BY","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberschleissheim.de","oberschleissheim.de","https://oberschleissheim.de","","Oberschleißheim","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberschlettenbach.de","oberschlettenbach.de","http://oberschlettenbach.de","","Oberschlettenbach","RP","No","dotgov","No","No","No","","","","","","No"
"oberschneiding.de","oberschneiding.de","https://www.oberschneiding.de","","Oberschneiding","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"oberschoenau.de","oberschoenau.de","http://oberschoenau.de","","Oberschönau","TH","No","dotgov","No","No","No","","","","","","No"
"oberschoenegg.de","oberschoenegg.de","http://oberschoenegg.de","","Oberschönegg","BY","Yes","dotgov","No","No","No","","","","","","No"
"oberschwarzach.de","oberschwarzach.de","https://www.oberschwarzach.de","","Oberschwarzach","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberschweinbach.de","oberschweinbach.de","https://www.oberschweinbach.de","","Oberschweinbach","BY","No","dotgov","No","No","No","","","","","","No"
"obersimten.de","obersimten.de","http://obersimten.de","","Obersimten","RP","Yes","dotgov","No","No","No","","","","","","No"
"obersontheim.de","obersontheim.de","https://www.obersontheim.de","","Obersontheim","BW","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberstadion.de","oberstadion.de","https://www.oberstadion.de","","Oberstadion","BW","No","dotgov","No","Yes","Yes","No","Yes","No","No","No","No"
"oberstadtfeld.de","oberstadtfeld.de","http://oberstadtfeld.de","","Oberstadtfeld","RP","No","dotgov","No","No","No","","","","","","No"
"oberstaufen.info","oberstaufen.info","https://www.oberstaufen.info","","Oberstaufen","BY","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obersteinebach.de","obersteinebach.de","http://obersteinebach.de","","Obersteinebach","RP","No","dotgov","No","No","No","","","","","","No"
"oberstenfeld.de","oberstenfeld.de","http://www.oberstenfeld.de","","Oberstenfeld","BW","No","dotgov","No","No","No","","","","","","No"
"oberstreu.de","oberstreu.de","http://www.oberstreu.de","","Oberstreu","BY","Yes","dotgov","No","No","No","","","","","","No"
"obersuelzen.de","obersuelzen.de","http://www.obersuelzen.de","","Obersülzen","RP","No","dotgov","No","No","No","","","","","","No"
"obersuessbach.de","obersuessbach.de","https://obersuessbach.de","","Obersüßbach","BY","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"obersulm.de","obersulm.de","https://www.obersulm.de","","Obersulm","BW","No","dotgov","No","Yes","No","Yes","No","No","No","No","No"
"obertaufkirchen.de","obertaufkirchen.de","http://obertaufkirchen.de","","Obertaufkirchen","BY","No","dotgov","No","No","No","","","","","","No"
"oberteuringen.de","oberteuringen.de","http://www.oberteuringen.de","","Oberteuringen","BW","No","dotgov","No","No","No","","","","","","No"
"oberthal.de","oberthal.de","https://www.oberthal.de","","Oberthal","SL","No","dotgov","No","Yes","No","No","Yes","No","No","No","No"
"oberthulba.de","oberthulba.de","http://www.oberthulba.de","","Oberthulba","BY","Yes","dotgov","No","No","No","Yes","No","No","No","No","No"
