"Domain","URL","Branch","Agency","State","Redirect","Uses HTTPS","Enforces HTTPS","Strict Transport Security (HSTS)","Preloaded (recommended)","SSL Labs Grade"
"gemeinde-merzenich.de","http://gemeinde-merzenich.de","","Merzenich","NW","No","No","","","",""
"hanerau-hademarschen.de","http://www.hanerau-hademarschen.de","","Hanerau-Hademarschen","SH","No","No","","","",""
"huettisheim.de","http://huettisheim.de","","Hüttisheim","BW","No","No","","","",""
"neustadt-a-rbge.de","http://www.neustadt-a-rbge.de","","Neustadt am Rübenberge","NI","No","No","","","",""
"ketsch.de","http://www.ketsch.de","","Ketsch","BW","No","No","","","",""
"petershagen.de","http://www.petershagen.de","","Petershagen","NW","No","No","","","",""
"frankenberg.de","http://www.frankenberg.de","","Frankenberg (Eder)","HE","No","No","","","",""
"kuehlenthal.de","http://www.kuehlenthal.de","","Kühlenthal","BY","No","No","","","",""
"coswig.de","http://www.coswig.de","","Coswig","SN","No","No","","","",""
"haltern-am-see.de","https://haltern-am-see.de","","Haltern am See","NW","No","Yes","Yes","No","",""
"hartheim.de","http://www.hartheim.de","","Hartheim am Rhein","BW","No","No","","","",""
"goeppingen.de","http://www.goeppingen.de","","Göppingen","BW","No","No","","","",""
"schnelldorf.de","http://schnelldorf.de","","Schnelldorf","BY","No","No","","","",""
"rott-lech.de","https://www.rott-lech.de","","Rott","BY","No","Yes","Yes","No","",""
"framersheim.de","http://www.framersheim.de","","Framersheim","RP","Yes","No","","","",""
"thyrnau.de","http://thyrnau.de","","Thyrnau","BY","No","No","","","",""
"lehe-ems.de","http://lehe-ems.de","","Lehe","NI","No","No","","","",""
"kalkofen-nordpfalz.de","http://kalkofen-nordpfalz.de","","Kalkofen","RP","No","No","","","",""
"dassendorf.de","http://dassendorf.de","","Dassendorf","SH","No","No","","","",""
"kyffhaeuser.de","http://www.kyffhaeuser.de","","Donndorf","TH","No","No","","","",""
"wolferstadt.de","http://www.wolferstadt.de","","Wolferstadt","BY","Yes","No","","","",""
"cappeln.de","http://cappeln.de","","Cappeln","NI","No","No","","","",""
"vaterstetten.de","http://www.vaterstetten.de","","Vaterstetten","BY","No","No","","","",""
"burtenbach.de","http://www.burtenbach.de","","Burtenbach","BY","No","No","","","",""
"bertsdorf-hoernitz.de","http://www.bertsdorf-hoernitz.de","","Bertsdorf-Hörnitz","SN","Yes","No","","","",""
"delitzsch.de","http://www.delitzsch.de","","Delitzsch","SN","No","No","","","",""
"hohenstein-ernstthal.de","http://www.hohenstein-ernstthal.de","","Hohenstein-Ernstthal","SN","No","No","","","",""
"walzbachtal.de","http://www.walzbachtal.de","","Walzbachtal","BW","No","No","","","",""
"ohlstadt.de","http://www.ohlstadt.de","","Ohlstadt","BY","No","No","","","",""
"gemeinde-lampertswalde.de","http://gemeinde-lampertswalde.de","","Lampertswalde","SN","No","No","","","",""
"morscheid.de","http://morscheid.de","","Morscheid","RP","No","No","","","",""
"kehl.de","http://www.kehl.de","","Kehl","BW","No","No","","","",""
"haibach-elisabethszell.de","http://haibach-elisabethszell.de","","Haibach","BY","No","No","","","",""
"uffing.de","http://www.uffing.de","","Uffing am Staffelsee","BY","No","No","","","",""
"bruchsal.de","http://www.bruchsal.de","","Bruchsal","BW","No","Yes","No","No","",""
"edertal.de","http://edertal.de","","Edertal","HE","No","No","","","",""
"schoemberg.de","http://www.schoemberg.de","","Schömberg","BW","No","Yes","No","No","",""
"loffenau.de","http://loffenau.de","","Loffenau","BW","No","No","","","",""
"hansestadtlueneburg.de","http://www.hansestadtlueneburg.de","","Lüneburg","NI","No","No","","","",""
"buedelsdorf.de","http://buedelsdorf.de","","Büdelsdorf","SH","No","Yes","No","No","",""
"wachenheim.de","http://www.wachenheim.de","","Wachenheim an der Weinstraße","RP","No","No","","","",""
"haselbach-gemeinde.de","http://haselbach-gemeinde.de","","Haselbach","BY","No","No","","","",""
"bahrenhof.de","http://bahrenhof.de","","Bahrenhof","SH","No","No","","","",""
"vgem-schmuecke.de","http://vgem-schmuecke.de","","Oberheldrungen","TH","No","No","","","",""
"bad-bodenteich.de","http://www.bad-bodenteich.de","","Lüder","NI","Yes","No","","","",""
"waldkirchen.de","https://waldkirchen.de","","Waldkirchen","BY","No","Yes","Yes","No","",""
"vechta.de","http://www.vechta.de","","Vechta","NI","No","No","","","",""
"unterschleissheim.de","http://www.unterschleissheim.de","","Unterschleißheim","BY","No","Yes","No","No","",""
"schellerten.de","http://schellerten.de","","Schellerten","NI","No","No","","","",""
"auetal.de","http://www.auetal.de","","Auetal","NI","No","No","","","",""
"mackenrodt.de","http://www.mackenrodt.de","","Mackenrodt","RP","No","No","","","",""
"hilter.de","http://www.hilter.de","","Hilter am Teutoburger Wald","NI","No","No","","","",""
"monschau.de","http://www.monschau.de","","Monschau","NW","No","No","","","",""
"essenbach.de","http://www.essenbach.de","","Essenbach","BY","No","No","","","",""
"wald-michelbach.de","http://www.wald-michelbach.de","","Wald-Michelbach","HE","No","No","","","",""
"obermaiselstein.de","http://www.obermaiselstein.de","","Obermaiselstein","BY","No","No","","","",""
"untermerzbach.de","http://www.untermerzbach.de","","Untermerzbach","BY","No","No","","","",""
"bensheim.de","https://www.bensheim.de","","Bensheim","HE","No","Yes","Yes","No","",""
"polch.de","http://polch.de","","Polch","RP","No","No","","","",""
"wasserburg-bodensee.de","http://www.wasserburg-bodensee.de","","Wasserburg (Bodensee)","BY","No","No","","","",""
"unlingen.de","http://www.unlingen.de","","Unlingen","BW","No","No","","","",""
"steinach.eu","http://steinach.eu","","Steinach","BY","No","No","","","",""
"sprendlingen-gensingen.de","https://www.sprendlingen-gensingen.de","","Sankt Johann","RP","No","Yes","Yes","No","",""
"dauchingen.de","http://www.dauchingen.de","","Dauchingen","BW","No","No","","","",""
"michendorf.de","http://michendorf.de","","Michendorf","BB","No","No","","","",""
"hetlingen.de","http://www.hetlingen.de","","Hetlingen","SH","Yes","No","","","",""
"abensberg.de","https://www.abensberg.de","","Abensberg","BY","No","Yes","Yes","No","",""
"osternienburgerland.de","https://www.osternienburgerland.de","","Osternienburger Land","ST","No","Yes","Yes","Yes","",""
"gemeinde-leonberg.de","http://www.gemeinde-leonberg.de","","Leonberg","BY","No","No","","","",""
"monzelfeld.de","http://www.monzelfeld.de","","Monzelfeld","RP","No","No","","","",""
"wolfratshausen.de","http://www.wolfratshausen.de","","Wolfratshausen","BY","No","Yes","No","No","",""
"merklingen.de","http://www.merklingen.de","","Merklingen","BW","No","No","","","",""
"straubing.de","http://www.straubing.de","","Straubing","BY","No","No","","","",""
"schalkau.de","http://schalkau.de","","Schalkau","TH","No","No","","","",""
"gemeinde-daxweiler.de","http://gemeinde-daxweiler.de","","Daxweiler","RP","No","No","","","",""
"gemeinde-koeditz.de","http://gemeinde-koeditz.de","","Köditz","BY","No","No","","","",""
"stadt-willich.de","https://www.stadt-willich.de","","Willich","NW","No","Yes","Yes","No","",""
"gemeinde-hohenstein.de","http://gemeinde-hohenstein.de","","Hohenstein","BW","No","No","","","",""
"hofheim.de","http://www.hofheim.de","","Hofheim am Taunus","HE","No","Yes","No","No","",""
"hagen-sh.de","http://hagen-sh.de","","Hagen","SH","No","No","","","",""
"enkirch.de","http://www.enkirch.de","","Enkirch","RP","No","No","","","",""
"kaaks.de","http://www.kaaks.de","","Kaaks","SH","No","No","","","",""
"nordhausen.de","http://nordhausen.de","","Nordhausen","TH","No","No","","","",""
"ruedesheim-nahe.de","http://ruedesheim-nahe.de","","Rüdesheim","RP","No","No","","","",""
"geroda.de","http://www.geroda.de","","Geroda","BY","Yes","No","","","",""
"halsbach.de","http://halsbach.de","","Halsbach","BY","No","No","","","",""
"greifenstein.de","http://www.greifenstein.de","","Greifenstein","HE","No","No","","","",""
"gemeinde-stapelfeld.de","http://gemeinde-stapelfeld.de","","Stapelfeld","SH","No","No","","","",""
"traunstein.de","http://www.traunstein.de","","Traunstein","BY","No","No","","","",""
"gleissenberg.de","http://gleissenberg.de","","Gleißenberg","BY","No","No","","","",""
"husum.de","http://husum.de","","Husum","SH","No","No","","","",""
"pemfling.de","http://www.pemfling.de","","Pemfling","BY","No","No","","","",""
"bendorf-holstein.de","http://bendorf-holstein.de","","Bendorf","SH","No","No","","","",""
"oberhonnefeld.de","http://oberhonnefeld.de","","Oberhonnefeld-Gierend","RP","No","No","","","",""
"krokau.de","http://krokau.de","","Krokau","SH","No","No","","","",""
"westerwald.info","http://www.westerwald.info","","Montabaur","RP","No","No","","","",""
"reinhardtsdorf-schoena.de","http://www.reinhardtsdorf-schoena.de","","Reinhardtsdorf-Schöna","SN","No","No","","","",""
"selters-taunus.de","http://www.selters-taunus.de","","Selters (Taunus)","HE","No","No","","","",""
"holzmaden.de","http://holzmaden.de","","Holzmaden","BW","No","No","","","",""
"halblech.de","https://www.halblech.de","","Halblech","BY","No","Yes","Yes","No","",""
"gemeinde-mildenau.de","http://gemeinde-mildenau.de","","Mildenau","SN","No","No","","","",""
"walheim.de","http://www.walheim.de","","Walheim","BW","No","No","","","",""
"jucken.com","http://jucken.com","","Jucken","RP","No","No","","","",""
"berka-vor-dem-hainich.de","http://berka-vor-dem-hainich.de","","Berka vor dem Hainich","TH","No","No","","","",""
"oberguenzburg.de","https://www.oberguenzburg.de","","Obergünzburg","BY","No","Yes","Yes","No","",""
"burgschwalbach.de","http://www.burgschwalbach.de","","Burgschwalbach","RP","No","No","","","",""
"ebstorf.de","http://ebstorf.de","","Hanstedt","NI","No","No","","","",""
"stimpfach.de","http://www.stimpfach.de","","Stimpfach","BW","No","No","","","",""
"neu-isenburg.de","http://neu-isenburg.de","","Neu-Isenburg","HE","No","No","","","",""
"boernsen.de","http://www.boernsen.de","","Börnsen","SH","Yes","No","","","",""
"weidenbach-triesdorf.de","http://weidenbach-triesdorf.de","","Weidenbach","BY","No","No","","","",""
"oderwitz.de","http://www.oderwitz.de","","Oderwitz","SN","No","No","","","",""
"hoerselberg-hainich.de","http://hoerselberg-hainich.de","","Hörselberg-Hainich","TH","No","Yes","No","No","",""
"birenbach.de","http://www.birenbach.de","","Birenbach","BW","No","No","","","",""
"samtgemeindeheeseberg.de","http://samtgemeindeheeseberg.de","","Twieflingen","NI","No","No","","","",""
"bruckmuehl.de","http://bruckmuehl.de","","Bruckmühl","BY","No","No","","","",""
"gemeinde-stoltenberg.de","http://gemeinde-stoltenberg.de","","Stoltenberg","SH","No","No","","","",""
"poelich.de","http://poelich.de","","Pölich","RP","No","No","","","",""
"ostsee-waabs.de","http://www.ostsee-waabs.de","","Waabs","SH","No","No","","","",""
"schenkendoebern.de","http://schenkendoebern.de","","Schenkendöbern","BB","No","No","","","",""
"breitingen-lonetal.de","http://breitingen-lonetal.de","","Breitingen","BW","No","No","","","",""
"michelsneukirchen.de","http://michelsneukirchen.de","","Michelsneukirchen","BY","No","No","","","",""
"freiamt.de","http://www.freiamt.de","","Freiamt","BW","No","No","","","",""
"rehna.de","http://rehna.de","","Königsfeld","MV","No","No","","","",""
"badduerrheim.de","http://www.badduerrheim.de","","Bad Dürrheim","BW","No","No","","","",""
"westendorf.de","http://www.westendorf.de","","Westendorf","BY","No","No","","","",""
"amt-leezen.de","http://amt-leezen.de","","Todesfelde","SH","No","No","","","",""
"stadecken-elsheim.de","http://www.stadecken-elsheim.de","","Stadecken-Elsheim","RP","No","No","","","",""
"schwenningen.de","http://schwenningen.de","","Schwenningen","BW","No","No","","","",""
"deizisau.de","http://www.deizisau.de","","Deizisau","BW","No","No","","","",""
"dossenheim.de","http://www.dossenheim.de","","Dossenheim","BW","No","No","","","",""
"muensing.de","http://muensing.de","","Münsing","BY","No","No","","","",""
"lauf-schwarzwald.de","http://lauf-schwarzwald.de","","Lauf","BW","No","No","","","",""
"salzweg.de","http://www.salzweg.de","","Salzweg","BY","No","No","","","",""
"amt-schlei-ostsee.de","http://www.amt-schlei-ostsee.de","","Barkelsby","SH","No","No","","","",""
"sassenburg.de","http://www.sassenburg.de","","Sassenburg","NI","No","No","","","",""
"arpsdorf.de","http://arpsdorf.de","","Arpsdorf","SH","No","No","","","",""
"hochstaetten-pfalz.de","http://hochstaetten-pfalz.de","","Hochstätten","RP","No","No","","","",""
"engen.de","http://www.engen.de","","Engen","BW","No","No","","","",""
"rot.de","http://www.rot.de","","Rot an der Rot","BW","No","No","","","",""
"frauenberg-nahe.de","http://frauenberg-nahe.de","","Frauenberg","RP","No","No","","","",""
"bocholt.de","http://www.bocholt.de","","Bocholt","NW","No","No","","","",""
"wilsum.de","http://www.wilsum.de","","Wilsum","NI","Yes","No","","","",""
"bad-rippoldsau-schapbach.de","http://www.bad-rippoldsau-schapbach.de","","Bad Rippoldsau-Schapbach","BW","No","No","","","",""
"koldenbuettel.de","http://koldenbuettel.de","","Koldenbüttel","SH","No","No","","","",""
"grumbach-glan.de","http://grumbach-glan.de","","Grumbach","RP","No","No","","","",""
"holsthum.de","http://holsthum.de","","Holsthum","RP","No","No","","","",""
"wertach.de","http://www.wertach.de","","Wertach","BY","No","No","","","",""
"extertal.de","http://www.extertal.de","","Extertal","NW","No","No","","","",""
"dorf-mecklenburg.de","http://dorf-mecklenburg.de","","Dorf Mecklenburg","MV","No","No","","","",""
"rosenthaler.de","https://www.rosenthaler.de","","Rosenthal","HE","No","Yes","Yes","Yes","",""
"gaugrehweiler.de","http://gaugrehweiler.de","","Gaugrehweiler","RP","No","No","","","",""
"sargenroth.de","http://www.sargenroth.de","","Sargenroth","RP","Yes","No","","","",""
"grevesmuehlen.de","http://www.grevesmuehlen.de","","Rüting","MV","Yes","No","","","",""
"friedenfels.de","http://www.friedenfels.de","","Friedenfels","BY","No","No","","","",""
"sulzheim.de","http://sulzheim.de","","Sulzheim","BY","No","No","","","",""
"illertissen.de","http://illertissen.de","","Illertissen","BY","No","No","","","",""
"stoernstein.de","http://stoernstein.de","","Störnstein","BY","No","No","","","",""
"gemeinde-mandern.de","http://gemeinde-mandern.de","","Mandern","RP","No","No","","","",""
"markt-haag.de","https://www.markt-haag.de","","Haag in Oberbayern","BY","No","Yes","Yes","No","",""
"hermaringen.de","http://hermaringen.de","","Hermaringen","BW","No","No","","","",""
"flieden.de","http://www.flieden.de","","Flieden","HE","No","No","","","",""
"ruhmannsfelden.de","http://ruhmannsfelden.de","","Ruhmannsfelden","BY","No","No","","","",""
"grambek.de","http://www.grambek.de","","Grambek","SH","Yes","No","","","",""
"schoeppenstedt.de","http://www.schoeppenstedt.de","","Schöppenstedt","NI","Yes","No","","","",""
"klosterlechfeld.de","http://klosterlechfeld.de","","Klosterlechfeld","BY","No","No","","","",""
"aitern.de","http://aitern.de","","Aitern","BW","No","No","","","",""
"forst-weinstrasse.de","http://www.forst-weinstrasse.de","","Forst an der Weinstraße","RP","Yes","No","","","",""
"raguhn-jessnitz.de","http://www.raguhn-jessnitz.de","","Raguhn-Jeßnitz","ST","No","No","","","",""
"geltendorf.de","http://geltendorf.de","","Geltendorf","BY","No","No","","","",""
"badlauterberg.de","http://badlauterberg.de","","Bad Lauterberg im Harz","NI","No","No","","","",""
"stadt-pausa-muehltroff.de","http://stadt-pausa-muehltroff.de","","Pausa-Mühltroff","SN","No","No","","","",""
"riedhausen.de","http://riedhausen.de","","Riedhausen","BW","No","No","","","",""
"heuerssen.de","http://heuerssen.de","","Heuerßen","NI","No","No","","","",""
"gemeinde-wittenborn.de","http://www.gemeinde-wittenborn.de","","Wittenborn","SH","Yes","No","","","",""
"kirrweiler.de","http://kirrweiler.de","","Kirrweiler","RP","No","No","","","",""
"zarrendorf.de","http://zarrendorf.de","","Zarrendorf","MV","No","No","","","",""
"zell.de","http://www.zell.de","","Zell am Harmersbach","BW","No","No","","","",""
"oechsen.de","http://www.oechsen.de","","Oechsen","TH","No","No","","","",""
"gruenhainichen.de","http://gruenhainichen.de","","Grünhainichen","SN","No","No","","","",""
"schifferstadt.de","http://www.schifferstadt.de","","Schifferstadt","RP","No","No","","","",""
"alsheim.de","http://alsheim.de","","Alsheim","RP","No","No","","","",""
"marienwerder-barnim.de","http://marienwerder-barnim.de","","Marienwerder","BB","No","No","","","",""
"gemeinde-bark.de","http://gemeinde-bark.de","","Bark","SH","No","No","","","",""
